date,avg,avg_kesson,avg_gensyo,high,high_kesson,high_gensyo,low,low_kesson,low_gensyo
2008/12/17,7.9,8,1,8.9,8,3,5.7,8,3
2008/12/18,10.2,8,1,16.5,8,3,4.3,8,3
2008/12/19,7.9,8,1,12.6,8,3,3.7,8,3
2008/12/20,7.9,8,1,14.6,8,3,2.2,8,3
2008/12/21,11.9,8,1,19.8,8,3,1.4,8,3
2008/12/22,12.4,8,1,19.9,8,3,3.2,8,3
2008/12/23,5.5,8,1,9.9,8,3,2.5,8,3
2008/12/24,5.0,8,1,9.3,8,3,-1.7,8,3
2008/12/25,8.3,8,1,17.2,8,3,1.0,8,3
2008/12/26,3.7,8,1,6.8,8,3,-1.3,8,3
2008/12/27,3.1,8,1,10.5,8,3,-3.3,8,3
2008/12/28,4.5,8,1,12.5,8,3,-3.6,8,3
2008/12/29,6.0,8,1,14.0,8,3,-0.9,8,3
2008/12/30,7.1,8,1,14.7,8,3,-0.7,8,3
2008/12/31,5.4,8,1,10.5,8,3,0.7,8,3
2009/1/1,4.5,8,1,11.0,8,3,-1.7,8,3
2009/1/2,5.1,8,1,12.1,8,3,-1.4,8,3
2009/1/3,5.0,8,1,10.9,8,3,-2.6,8,3
2009/1/4,6.2,8,1,11.6,8,3,-0.3,8,3
2009/1/5,6.7,8,1,12.2,8,3,-0.5,8,3
2009/1/6,7.4,8,1,12.5,8,3,1.9,8,3
2009/1/7,5.8,8,1,9.1,8,3,3.2,8,3
2009/1/8,5.4,8,1,9.8,8,3,1.5,8,3
2009/1/9,3.0,8,1,4.7,8,3,0.3,8,3
2009/1/10,4.6,8,1,10.4,8,3,-0.7,8,3
2009/1/11,3.3,8,1,7.9,8,3,-1.5,8,3
2009/1/12,3.1,8,1,9.3,8,3,-2.5,8,3
2009/1/13,2.9,8,1,10.5,8,3,-5.4,8,3
2009/1/14,3.5,8,1,9.6,8,3,-3.0,8,3
2009/1/15,3.1,8,1,8.2,8,3,-1.9,8,3
2009/1/16,2.3,8,1,9.5,8,3,-5.8,8,3
2009/1/17,4.6,8,1,11.6,8,3,-4.2,8,3
2009/1/18,4.3,8,1,7.3,8,3,1.1,8,3
2009/1/19,8.1,8,1,15.2,8,3,3.4,8,3
2009/1/20,5.5,8,1,9.5,8,3,1.2,8,3
2009/1/21,5.1,8,1,7.8,8,3,2.6,8,3
2009/1/22,5.2,8,1,6.6,8,3,3.5,8,3
2009/1/23,9.9,8,1,15.2,8,3,6.3,8,3
2009/1/24,5.8,8,1,10.4,8,3,2.3,8,3
2009/1/25,4.2,8,1,10.1,8,3,-1.5,8,3
2009/1/26,4.5,8,1,11.1,8,3,-3.1,8,3
2009/1/27,5.8,8,1,11.6,8,3,-1.0,8,3
2009/1/28,6.2,8,1,8.7,8,3,3.7,8,3
2009/1/29,7.9,8,1,10.9,8,3,2.8,8,3
2009/1/30,8.7,8,1,9.9,8,3,7.5,8,3
2009/1/31,7.7,8,1,10.3,8,3,6.0,8,3
2009/2/1,7.6,8,1,11.5,8,3,2.9,8,3
2009/2/2,5.2,8,1,9.5,8,3,1.4,8,3
2009/2/3,7.4,8,1,14.4,8,3,0.3,8,3
2009/2/4,6.9,8,1,8.6,8,3,5.1,8,3
2009/2/5,6.5,8,1,9.9,8,3,4.0,8,3
2009/2/6,6.8,8,1,12.2,8,3,0.4,8,3
2009/2/7,5.5,8,1,10.5,8,3,-0.8,8,3
2009/2/8,6.7,8,1,13.5,8,3,0.3,8,3
2009/2/9,4.5,8,1,7.3,8,3,-0.6,8,3
2009/2/10,7.8,8,1,15.3,8,3,0.8,8,3
2009/2/11,4.9,8,1,8.4,8,3,1.6,8,3
2009/2/12,7.5,8,1,14.7,8,3,-0.6,8,3
2009/2/13,10.3,8,1,17.0,8,3,1.5,8,3
2009/2/14,16.4,8,1,24.1,8,3,10.4,8,3
2009/2/15,11.4,8,1,15.7,8,3,7.3,8,3
2009/2/16,8.7,8,1,15.1,8,3,2.8,8,3
2009/2/17,4.4,8,1,9.4,8,3,0.6,8,3
2009/2/18,4.6,8,1,10.4,8,3,-2.0,8,3
2009/2/19,5.9,8,1,9.6,8,3,1.7,8,3
2009/2/20,4.5,8,1,10.0,8,3,1.2,8,3
2009/2/21,5.2,8,1,9.8,8,3,-0.8,8,3
2009/2/22,6.4,8,1,14.3,8,3,-2.7,8,3
2009/2/23,5.5,8,1,7.3,8,3,1.5,8,3
2009/2/24,3.9,8,1,7.0,8,3,0.2,8,3
2009/2/25,7.2,8,1,12.0,8,3,3.8,8,3
2009/2/26,6.5,8,1,8.9,8,3,3.6,8,3
2009/2/27,2.6,8,1,3.9,8,3,1.0,8,3
2009/2/28,6.4,8,1,10.7,8,3,2.7,8,3
2009/3/1,6.7,8,1,10.3,8,3,5.0,8,3
2009/3/2,5.6,8,1,11.1,8,3,1.1,8,3
2009/3/3,2.4,8,1,5.7,8,3,0.6,8,3
2009/3/4,5.4,8,1,10.2,8,3,0.8,8,3
2009/3/5,7.2,8,1,12.9,8,3,-0.6,8,3
2009/3/6,7.2,8,1,10.9,8,3,4.6,8,3
2009/3/7,10.6,8,1,14.7,8,3,7.7,8,3
2009/3/8,8.2,8,1,10.0,8,3,7.1,8,3
2009/3/9,9.0,8,1,12.0,8,3,4.9,8,3
2009/3/10,10.6,8,1,17.6,8,3,5.0,8,3
2009/3/11,6.7,8,1,11.9,5,3,2.7,5,3
2009/3/12,7.2,8,1,12.8,8,3,2.7,8,3
2009/3/13,8.4,8,1,13.3,8,3,2.4,8,3
2009/3/14,10.4,8,1,15.4,8,3,2.9,8,3
2009/3/15,7.3,8,1,14.0,8,3,-1.5,8,3
2009/3/16,9.8,8,1,15.9,8,3,1.1,8,3
2009/3/17,12.5,8,1,20.0,8,3,5.8,8,3
2009/3/18,13.5,8,1,20.9,8,3,6.0,8,3
2009/3/19,16.1,8,1,23.9,8,3,6.6,8,3
2009/3/20,14.0,8,1,20.0,8,3,6.6,8,3
2009/3/21,10.5,8,1,15.8,8,3,3.5,8,3
2009/3/22,13.6,8,1,17.7,8,3,7.9,8,3
2009/3/23,12.0,8,1,16.3,8,3,6.9,8,3
2009/3/24,8.0,8,1,11.5,8,3,5.8,8,3
2009/3/25,6.8,8,1,9.3,8,3,4.5,8,3
2009/3/26,6.7,8,1,11.5,8,3,2.8,8,3
2009/3/27,6.5,8,1,12.5,8,3,0.6,8,3
2009/3/28,6.9,8,1,10.9,8,3,3.7,8,3
2009/3/29,7.6,8,1,13.2,8,3,2.4,8,3
2009/3/30,8.4,8,1,13.5,8,3,3.6,8,3
2009/3/31,10.2,8,1,14.6,8,3,6.8,8,3
2009/4/1,8.7,8,1,10.9,8,3,5.6,8,3
2009/4/2,9.6,8,1,15.5,8,3,5.1,8,3
2009/4/3,10.8,8,1,17.8,8,3,2.7,8,3
2009/4/4,12.8,8,1,19.3,8,3,6.7,8,3
2009/4/5,13.2,8,1,18.9,8,3,7.4,8,3
2009/4/6,13.4,8,1,20.3,8,3,6.0,8,3
2009/4/7,15.1,8,1,22.0,8,3,9.2,8,3
2009/4/8,14.9,8,1,21.7,8,3,8.9,8,3
2009/4/9,17.2,8,1,24.5,8,3,9.0,8,3
2009/4/10,17.3,8,1,24.8,8,3,8.7,8,3
2009/4/11,17.7,8,1,26.8,8,3,9.3,8,3
2009/4/12,16.1,8,1,22.4,8,3,11.3,8,3
2009/4/13,18.0,8,1,24.9,8,3,11.8,8,3
2009/4/14,16.4,8,1,21.8,8,3,14.0,8,3
2009/4/15,18.7,8,1,24.1,8,3,13.4,8,3
2009/4/16,17.1,8,1,23.9,8,3,12.2,8,3
2009/4/17,11.8,8,1,14.1,8,3,10.6,8,3
2009/4/18,14.4,8,1,19.1,8,3,10.8,8,3
2009/4/19,16.6,8,1,22.8,8,3,10.5,8,3
2009/4/20,15.6,8,1,20.5,8,3,12.7,8,3
2009/4/21,16.2,8,1,17.9,8,3,14.3,8,3
2009/4/22,19.0,8,1,25.1,8,3,15.3,8,3
2009/4/23,15.7,8,1,21.0,8,3,10.6,8,3
2009/4/24,12.4,8,1,17.3,8,3,9.6,8,3
2009/4/25,10.3,8,1,12.0,8,3,9.3,8,3
2009/4/26,16.6,8,1,23.1,8,3,10.1,8,3
2009/4/27,13.1,8,1,19.7,8,3,7.6,8,3
2009/4/28,12.6,8,1,18.6,8,3,5.6,8,3
2009/4/29,14.3,8,1,21.5,8,3,5.6,8,3
2009/4/30,16.4,8,1,23.4,8,3,7.8,8,3
2009/5/1,18.0,8,1,25.4,8,3,10.2,8,3
2009/5/2,19.0,8,1,25.4,8,3,11.6,8,3
2009/5/3,19.0,8,1,24.3,8,3,13.7,8,3
2009/5/4,19.5,8,1,23.9,8,3,16.4,8,3
2009/5/5,16.6,8,1,19.6,8,3,14.4,8,3
2009/5/6,15.2,8,1,17.0,8,3,13.9,8,3
2009/5/7,15.6,8,1,17.6,8,3,14.4,8,3
2009/5/8,17.0,8,1,20.2,8,3,15.1,8,3
2009/5/9,19.7,8,1,26.1,8,3,13.6,8,3
2009/5/10,22.4,8,1,30.3,8,3,14.2,8,3
2009/5/11,21.2,8,1,25.1,8,3,17.5,8,3
2009/5/12,21.5,8,1,25.0,8,3,17.1,8,3
2009/5/13,21.2,8,1,26.5,8,3,15.1,8,3
2009/5/14,17.7,8,1,23.7,8,3,12.2,8,3
2009/5/15,15.8,8,1,20.4,8,3,11.4,8,3
2009/5/16,16.2,8,1,18.9,8,3,13.9,8,3
2009/5/17,18.8,8,1,22.8,8,3,15.0,8,3
2009/5/18,22.8,8,1,28.4,8,3,16.2,8,3
2009/5/19,20.3,8,1,24.0,8,3,15.1,8,3
2009/5/20,22.2,8,1,30.6,8,3,15.1,8,3
2009/5/21,22.2,8,1,28.4,8,3,16.2,8,3
2009/5/22,21.6,8,1,25.3,8,3,19.2,8,3
2009/5/23,22.6,8,1,29.3,8,3,18.5,8,3
2009/5/24,18.3,8,1,20.9,8,3,14.9,8,3
2009/5/25,18.4,8,1,23.9,8,3,15.3,8,3
2009/5/26,20.3,8,1,27.4,8,3,13.0,8,3
2009/5/27,20.7,8,1,26.1,8,3,16.3,8,3
2009/5/28,17.5,8,1,19.8,8,3,15.0,8,3
2009/5/29,16.7,8,1,18.3,8,3,14.9,8,3
2009/5/30,18.5,8,1,21.0,8,3,16.5,8,3
2009/5/31,19.4,8,1,23.8,8,3,17.2,8,3
2009/6/1,18.2,8,1,23.2,8,3,14.5,8,3
2009/6/2,19.9,8,1,26.0,8,3,12.4,8,3
2009/6/3,20.4,8,1,25.3,8,3,16.8,8,3
2009/6/4,20.6,8,1,23.9,8,3,17.6,8,3
2009/6/5,19.0,8,1,20.6,8,3,17.6,8,3
2009/6/6,19.8,8,1,23.4,8,3,17.4,8,3
2009/6/7,22.5,8,1,29.0,8,3,17.4,8,3
2009/6/8,18.3,8,1,19.9,8,3,17.0,8,3
2009/6/9,21.0,8,1,24.5,8,3,16.7,8,3
2009/6/10,22.4,8,1,26.7,5,3,19.9,5,3
2009/6/11,20.7,8,1,25.5,8,3,17.5,8,3
2009/6/12,22.3,8,1,28.5,8,3,15.4,8,3
2009/6/13,23.0,8,1,28.5,8,3,17.5,8,3
2009/6/14,21.4,8,1,26.7,8,3,18.3,8,3
2009/6/15,20.4,8,1,23.3,8,3,17.6,8,3
2009/6/16,19.2,8,1,22.4,8,3,17.0,8,3
2009/6/17,20.6,8,1,25.5,8,3,17.2,8,3
2009/6/18,20.7,8,1,23.3,8,3,19.0,8,3
2009/6/19,22.4,8,1,27.9,8,3,17.7,8,3
2009/6/20,22.9,8,1,28.1,8,3,19.0,8,3
2009/6/21,22.2,8,1,23.7,8,3,20.9,8,3
2009/6/22,23.5,8,1,25.6,8,3,21.6,8,3
2009/6/23,26.6,8,1,30.9,8,3,22.6,8,3
2009/6/24,23.5,8,1,27.7,8,3,20.2,8,3
2009/6/25,23.7,8,1,28.5,8,3,21.4,8,3
2009/6/26,25.5,8,1,31.8,8,3,20.3,8,3
2009/6/27,25.8,8,1,32.4,8,3,20.8,8,3
2009/6/28,22.6,8,1,25.6,8,3,20.1,8,3
2009/6/29,25.7,8,1,30.3,8,3,20.6,8,3
2009/6/30,22.4,8,1,25.8,8,3,20.1,8,3
2009/7/1,22.3,8,1,24.1,8,3,20.8,8,3
2009/7/2,20.9,8,1,22.4,8,3,19.9,8,3
2009/7/3,22.3,8,1,25.9,8,3,19.9,8,3
2009/7/4,24.1,8,1,28.7,8,3,20.6,8,3
2009/7/5,23.3,8,1,26.7,8,3,20.6,8,3
2009/7/6,22.7,8,1,24.0,8,3,21.2,8,3
2009/7/7,26.3,8,1,32.1,8,3,20.9,8,3
2009/7/8,26.0,8,1,27.8,8,3,24.4,8,3
2009/7/9,27.3,8,1,30.6,8,3,23.3,8,3
2009/7/10,27.9,8,1,31.3,8,3,25.5,8,3
2009/7/11,25.0,8,1,27.9,8,3,22.7,8,3
2009/7/12,24.6,8,1,29.6,8,3,20.6,8,3
2009/7/13,27.7,8,1,33.1,8,3,20.4,8,3
2009/7/14,27.1,8,1,32.1,8,3,22.7,8,3
2009/7/15,28.9,8,1,34.6,8,3,22.8,8,3
2009/7/16,29.0,8,1,34.5,8,3,23.8,8,3
2009/7/17,24.9,8,1,27.3,8,3,21.8,8,3
2009/7/18,27.0,8,1,29.9,8,3,23.4,8,3
2009/7/19,28.1,8,1,32.6,8,3,22.5,8,3
2009/7/20,26.4,8,1,30.1,8,3,22.5,8,3
2009/7/21,22.2,8,1,24.2,8,3,20.9,8,3
2009/7/22,23.2,8,1,26.6,8,3,21.2,8,3
2009/7/23,24.0,8,1,27.7,8,3,22.7,8,3
2009/7/24,24.5,8,1,27.0,8,3,23.4,8,3
2009/7/25,27.3,8,1,31.8,8,3,23.4,8,3
2009/7/26,29.1,8,1,33.6,8,3,24.9,8,3
2009/7/27,26.0,8,1,31.4,8,3,22.9,8,3
2009/7/28,25.5,8,1,27.9,8,3,23.3,8,3
2009/7/29,26.8,8,1,30.6,8,3,24.6,8,3
2009/7/30,27.9,8,1,33.9,8,3,21.7,8,3
2009/7/31,23.3,8,1,26.7,8,3,20.7,8,3
2009/8/1,24.5,8,1,29.4,8,3,21.6,8,3
2009/8/2,23.4,8,1,24.6,8,3,22.6,8,3
2009/8/3,26.0,8,1,31.0,8,3,22.3,8,3
2009/8/4,26.2,8,1,29.9,8,3,23.2,8,3
2009/8/5,27.0,8,1,31.2,8,3,23.9,8,3
2009/8/6,27.1,8,1,30.4,8,3,25.3,8,3
2009/8/7,27.8,8,1,34.1,8,3,24.3,8,3
2009/8/8,26.7,8,1,30.8,8,3,24.1,8,3
2009/8/9,27.6,8,1,32.2,8,3,25.1,8,3
2009/8/10,26.7,8,1,28.4,8,3,24.7,8,3
2009/8/11,26.1,8,1,29.7,8,3,23.4,8,3
2009/8/12,26.2,8,1,31.3,8,3,22.3,8,3
2009/8/13,28.2,8,1,33.5,8,3,23.5,8,3
2009/8/14,28.5,8,1,32.7,8,3,25.2,8,3
2009/8/15,27.3,8,1,32.9,8,3,23.3,8,3
2009/8/16,27.6,8,1,33.9,8,3,22.9,8,3
2009/8/17,26.5,8,1,31.8,8,3,22.3,8,3
2009/8/18,26.5,8,1,30.9,8,3,23.1,8,3
2009/8/19,26.3,8,1,30.8,8,3,23.0,8,3
2009/8/20,26.4,8,1,31.5,8,3,22.3,8,3
2009/8/21,27.6,8,1,32.8,8,3,22.5,8,3
2009/8/22,28.4,8,1,33.6,8,3,24.5,8,3
2009/8/23,26.5,8,1,30.5,8,3,23.4,8,3
2009/8/24,24.9,8,1,30.7,8,3,22.1,8,3
2009/8/25,24.1,8,1,28.6,8,3,21.7,8,3
2009/8/26,23.9,8,1,27.9,8,3,21.0,8,3
2009/8/27,24.5,8,1,29.9,8,3,18.5,8,3
2009/8/28,26.0,8,1,31.1,8,3,20.2,8,3
2009/8/29,27.2,8,1,33.8,8,3,20.9,8,3
2009/8/30,23.0,8,1,25.8,8,3,19.1,8,3
2009/8/31,19.0,8,1,22.0,8,3,17.5,8,3
2009/9/1,25.5,8,1,31.1,8,3,20.8,8,3
2009/9/2,21.1,8,1,22.8,8,3,19.5,8,3
2009/9/3,21.7,8,1,25.1,8,3,19.6,8,3
2009/9/4,22.0,8,1,25.2,8,3,19.7,8,3
2009/9/5,23.9,8,1,30.0,8,3,17.7,8,3
2009/9/6,24.4,8,1,29.4,8,3,19.4,8,3
2009/9/7,24.3,8,1,30.2,8,3,18.2,8,3
2009/9/8,24.8,8,1,30.6,8,3,21.2,8,3
2009/9/9,22.0,8,1,24.7,8,3,19.7,8,3
2009/9/10,22.1,8,1,28.3,8,3,14.1,8,3
2009/9/11,22.1,8,1,27.2,8,3,16.9,8,3
2009/9/12,20.1,8,1,21.3,8,3,18.9,8,3
2009/9/13,22.7,8,1,28.9,8,3,16.6,8,3
2009/9/14,22.1,8,1,27.1,8,3,17.2,8,3
2009/9/15,20.6,8,1,22.8,8,3,18.9,8,3
2009/9/16,23.6,8,1,29.4,8,3,18.8,8,3
2009/9/17,22.1,8,1,26.8,8,3,17.6,8,3
2009/9/18,20.4,8,1,23.4,8,3,14.7,8,3
2009/9/19,21.5,8,1,25.9,8,3,19.1,8,3
2009/9/20,22.4,8,1,29.1,8,3,15.3,8,3
2009/9/21,20.6,8,1,22.8,8,3,18.7,8,3
2009/9/22,22.0,8,1,26.9,8,3,19.2,8,3
2009/9/23,22.8,8,1,27.2,8,3,18.5,8,3
2009/9/24,22.9,8,1,27.9,8,3,19.1,8,3
2009/9/25,22.9,8,1,29.2,8,3,16.7,8,3
2009/9/26,22.8,8,1,28.4,8,3,17.6,8,3
2009/9/27,21.8,8,1,25.3,8,3,20.0,8,3
2009/9/28,22.3,8,1,27.2,8,3,18.9,8,3
2009/9/29,21.7,8,1,24.3,8,3,19.0,8,3
2009/9/30,19.3,8,1,21.3,8,3,17.3,8,3
2009/10/1,20.0,8,1,24.8,8,3,17.1,8,3
2009/10/2,19.4,8,1,22.9,8,3,17.6,8,3
2009/10/3,21.2,8,1,24.4,8,3,17.9,8,3
2009/10/4,21.1,8,1,25.8,8,3,16.3,8,3
2009/10/5,17.8,8,1,19.5,8,3,16.0,8,3
2009/10/6,17.0,8,1,18.0,8,3,16.2,8,3
2009/10/7,16.4,8,1,17.1,8,3,15.7,8,3
2009/10/8,20.3,8,1,26.8,8,3,14.2,8,3
2009/10/9,19.1,8,1,23.7,8,3,16.2,8,3
2009/10/10,16.4,8,1,20.4,8,3,12.4,8,3
2009/10/11,17.3,8,1,24.2,8,3,9.6,8,3
2009/10/12,17.3,8,1,22.4,8,3,13.5,8,3
2009/10/13,18.4,8,1,24.7,8,3,14.1,8,3
2009/10/14,17.0,8,1,22.2,8,3,12.1,8,3
2009/10/15,16.9,8,1,22.4,8,3,12.1,8,3
2009/10/16,16.8,8,1,22.7,8,3,11.0,8,3
2009/10/17,16.5,8,1,20.0,8,3,13.4,8,3
2009/10/18,18.3,8,1,24.3,8,3,12.5,8,3
2009/10/19,17.8,8,1,23.0,8,3,11.4,8,3
2009/10/20,18.6,8,1,27.8,8,3,11.2,8,3
2009/10/21,17.1,8,1,23.5,8,3,11.3,8,3
2009/10/22,16.5,8,1,22.0,8,3,9.0,8,3
2009/10/23,16.6,8,1,20.9,8,3,13.7,8,3
2009/10/24,15.0,8,1,17.5,8,3,12.6,8,3
2009/10/25,13.6,8,1,14.7,8,3,12.0,8,3
2009/10/26,14.1,8,1,15.4,8,3,12.9,8,3
2009/10/27,17.6,8,1,24.8,8,3,12.1,8,3
2009/10/28,15.5,8,1,22.5,8,3,9.5,8,3
2009/10/29,16.2,8,1,21.8,8,3,12.1,8,3
2009/10/30,17.9,8,1,25.0,8,3,11.6,8,3
2009/10/31,16.1,8,1,21.7,8,3,10.8,8,3
2009/11/1,17.7,8,1,26.1,8,3,10.6,8,3
2009/11/2,12.0,8,1,14.4,8,3,5.5,8,3
2009/11/3,8.8,8,1,14.0,8,3,4.4,8,3
2009/11/4,9.8,8,1,18.8,8,3,2.0,8,3
2009/11/5,10.9,8,1,15.7,8,3,5.5,8,3
2009/11/6,13.1,8,1,20.8,8,3,5.8,8,3
2009/11/7,14.9,8,1,21.0,8,3,9.0,8,3
2009/11/8,14.7,8,1,19.9,8,3,9.4,8,3
2009/11/9,16.2,8,1,22.3,8,3,9.4,8,3
2009/11/10,17.0,8,1,21.9,8,3,10.6,8,3
2009/11/11,15.8,8,1,16.5,8,3,14.9,8,3
2009/11/12,12.1,8,1,15.1,8,3,9.3,8,3
2009/11/13,10.3,8,1,11.5,8,3,9.3,8,3
2009/11/14,15.1,8,1,18.5,8,3,11.3,8,3
2009/11/15,14.6,8,1,22.7,8,3,9.3,8,3
2009/11/16,12.0,8,1,17.1,8,3,8.1,8,3
2009/11/17,8.9,8,1,10.4,8,3,7.5,8,3
2009/11/18,9.8,8,1,15.1,8,3,4.5,8,3
2009/11/19,6.7,8,1,8.1,8,3,4.5,8,3
2009/11/20,8.5,8,1,14.1,8,3,1.2,8,3
2009/11/21,11.0,8,1,17.1,8,3,5.9,8,3
2009/11/22,7.1,8,1,7.7,8,3,6.0,8,3
2009/11/23,10.6,8,1,16.7,8,3,6.8,8,3
2009/11/24,9.9,8,1,12.8,8,3,4.8,8,3
2009/11/25,12.4,8,1,17.5,8,3,9.6,8,3
2009/11/26,13.2,8,1,18.0,8,3,8.9,8,3
2009/11/27,12.1,8,1,19.2,8,3,6.6,8,3
2009/11/28,12.9,8,1,18.3,8,3,7.1,8,3
2009/11/29,9.9,8,1,12.2,8,3,7.4,8,3
2009/11/30,8.6,8,1,11.1,8,3,6.4,8,3
2009/12/1,9.5,8,1,14.7,8,3,4.2,8,3
2009/12/2,9.5,8,1,16.3,8,3,2.2,8,3
2009/12/3,9.3,8,1,11.1,8,3,7.0,8,3
2009/12/4,10.7,8,1,15.9,8,3,5.6,8,3
2009/12/5,9.1,8,1,10.9,8,3,8.1,8,3
2009/12/6,10.4,8,1,16.9,8,3,5.0,8,3
2009/12/7,9.2,8,1,14.7,8,3,4.2,8,3
2009/12/8,7.9,8,1,12.9,8,3,1.5,8,3
2009/12/9,9.0,8,1,10.8,8,3,7.0,8,3
2009/12/10,10.2,8,1,14.0,8,3,5.6,8,3
2009/12/11,7.6,8,1,9.3,8,3,6.7,8,3
2009/12/12,13.1,8,1,17.6,8,3,9.2,8,3
2009/12/13,10.3,8,1,11.8,8,3,8.3,8,3
2009/12/14,7.6,8,1,10.6,8,3,5.4,8,3
2009/12/15,6.0,8,1,10.1,8,3,2.5,8,3
2009/12/16,4.7,8,1,7.5,8,3,1.2,8,3
2009/12/17,5.2,8,1,10.5,8,3,1.1,8,3
2009/12/18,4.4,8,1,10.7,8,3,-1.0,8,3
2009/12/19,3.2,8,1,9.4,8,3,-2.9,8,3
2009/12/20,4.4,8,1,11.8,8,3,-4.6,8,3
2009/12/21,4.1,8,1,9.7,8,3,-2.0,8,3
2009/12/22,3.8,8,1,10.6,8,3,-2.7,8,3
2009/12/23,5.9,8,1,13.6,8,3,-1.5,8,3
2009/12/24,8.2,8,1,14.5,8,3,1.2,8,3
2009/12/25,8.1,8,1,12.2,8,3,3.8,8,3
2009/12/26,8.1,8,1,12.7,8,3,5.0,8,3
2009/12/27,8.7,8,1,12.8,8,3,3.8,8,3
2009/12/28,8.6,8,1,14.3,8,3,5.2,8,3
2009/12/29,6.9,8,1,11.2,8,3,2.6,8,3
2009/12/30,7.4,8,1,14.2,8,3,2.6,8,3
2009/12/31,4.4,8,1,11.7,8,3,-2.4,8,3
